Account number,Organization,Country,Region,Public,Samples,Primary activity,Primary sector,Primary industry,Primary questionnaire sector,Tickers,Authority types,Symbol_1,Year,Market_Cap,Employee_Count,ebitda,Revenue,grossProfit,netIncome,reportedCurrency,cashAndCashEquivalents,shortTermInvestments,longTermInvestments,totalAssets,totalLiabilities,totalInvestments,totalDebt,totalEquity
828399,"SHANGHAI XINPENG METAL PRODUCTS CO., LTD.",China,,public,,Metal containers & packaging,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828400,"SHANGHAI WELL-WIN LOGISTICS CO., LTD.",China,,public,,Logistics - 3rd party,Intermodal transport & logistics,Transportation services,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828401,"AEC LIGHTING SOLUTIONS CO., LTD",China,,public,,Electronic equipment,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828402,"SHANGHAI YINGXIN METAL PRODUCTS CO., LTD.",China,,public,,Fabricated metal components,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828404,SIGMA ELECTRIC MANUFACTURING CORPORATION PRIVATE LIMITED,India,,public,,Metal processing,"Metal smelting, refining & forming",Materials,Metals & mining,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828405,"SHENZHEN TOPBAND CO., LTD.",China,,public,,Electronic components,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828406,"SPINDEX PRECISION ENGINEERING (SUZHOU) CO., LTD.",China,,public,,Fabricated metal components,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828407,SPEED POWER INTERNATIONAL,China,,public,,Industrial machinery,Powered machinery,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828412,STATE GRID ZHEJIANG CHUN'AN COUNTY POWER SUPPLY COMPANY,China,,public,,Industrial machinery,Powered machinery,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828415,Suzhong Lakel Metals,China,,public,,Electronic components,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828416,"SUZHOU DONGWU NEEDLE BEARING CO., LTD.",China,,public,,Industrial machinery,Powered machinery,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828417,"STANDARD CABLE USA, INC.",United States of America,,public,,Electrical equipment,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828419,"SUZHOU STARIVER PRECISION CASTING AUTOMOBILE CO., LTD.",China,,public,,Engines & motors,Powered machinery,Manufacturing,Transport OEMS - EPM,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828420,"SUZHOU UNICORN PRINTING PACKAGING CO.,LTD",China,,public,,Paper products,Paper products & packaging,Manufacturing,Paper & forestry,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828421,"SUZHOU HUAYANG ROLLING BEARINGS CO., LTD.",China,,public,,Engines & motors,Powered machinery,Manufacturing,Transport OEMS - EPM,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828422,TECHWORLD INDUSTRIES LIMITED,China,,public,,Electronic equipment,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828430,"Tiangong International Co., LIMITED",China,CDP China,public,,Iron & steel,"Metal smelting, refining & forming",Materials,Steel, 826 HK, Supply Chain,826.HK,2019,,,,,,,JPY,,,,,,,,
828431,"TONG LEE INDUSTRIAL CO., LTD.","Taiwan, Greater China",,public,,Fabricated metal components,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828438,"WINTEK TOOLS CO., LTD.",China,,public,,Fabricated metal components,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828442,"YOUNGWOO FASTENERS CO., LTD.",China,,public,,Metal processing,"Metal smelting, refining & forming",Materials,Metals & mining,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828444,WAH SUN PRINTING CO,China,,public,,Paper products,Paper products & packaging,Manufacturing,Paper & forestry,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828445,"YOUR SHOW ENTERPRISE CO., LTD.","Taiwan, Greater China",,public,,Plastic products,Plastic product manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828448,"ZHEJIANG FORE MACHINERY & ELECTRONIC CO., LTD.",China,,public,,Industrial machinery,Powered machinery,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828451,"ZHEJIANG JI CHUANG INDUSTRY AND TRADE CO.,LTD.",China,,public,,Electrical equipment,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828452,"ZIMAG TECHNOLOGY CO., LTD.","Taiwan, Greater China",,public,,Industrial machinery,Powered machinery,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828454,"ZHEJIANG LONGTIE PRECISION PLASTICS CO.,LTD.",China,,public,,Plastic products,Plastic product manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828468,AKF INTERNATIONAL CORP,China,,public,,Fabricated metal components,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828490,FLEXMEDIA INDUSTRIA E CO,Brazil,,public,,Electricity networks,Energy utility networks,Infrastructure,Electric utilities,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828495,ESTRELA LOCACAO DE EQUIP,Brazil,,public,,Software,IT & software development,Services,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828513,CARTONDRUCK GRAFICA LTDA,Brazil,,public,,Paper products,Paper products & packaging,Manufacturing,Paper & forestry,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828544,HASKY,Brazil,,public,,Software,IT & software development,Services,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828551,SWANSON PLASTICS CORPORATION,"Taiwan, Greater China",,public,,Basic plastics,Chemicals,Materials,Chemicals,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828553,SINON CORPORATION,"Taiwan, Greater China",Partner - BCSD Taiwan,public,,Plastic products,Plastic product manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828555,"WUXI RENGO CO.,LTD",China,,public,,Paper products,Paper products & packaging,Manufacturing,Paper & forestry,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828564,"Tokyu Construction Co., Ltd.",Japan,CDP Japan,public, Self selected companies climate change,Building sub-contractors,Construction,Infrastructure,General, 1720 JP, Investor,1720.T,2019,83263191000,,23355000000,322169000000,36174000000,14903000000,JPY,29549000000,-2779000000,30275000000,235897000000,134195000000,27496000000,26769000000,101702000000
828565,"NITTOKU CO., LTD.",Japan,CDP Japan,public,,Paper products,Paper products & packaging,Manufacturing,Paper & forestry, 6145 JP, Supply Chain,6145.T,2019,68747050580,,3225297000,27492121000,6993896000,2120498000,JPY,10264802000,200055000,3352000000,37594479000,8235307000,3044019000,0,29359172000
828571,"SHANGHAI NOVEL PLASTIC CO.,LTD",China,,public,,Plastic products,Plastic product manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828573,"SINO-JAPAN CHEMICAL CO.,LTD.","Taiwan, Greater China",,public,,Specialty chemicals,Chemicals,Materials,Chemicals,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828575,"AMCOL(TIANJIN) INDUSTRIAL MINERALS CO., LTD",China,,public,,Inorganic base chemicals,Chemicals,Materials,Chemicals,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828648,Takagi Seiko,Japan,,public,,Plastic products,Plastic product manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828652,"Takahashi Glass Co., Ltd.",Japan,,public,,Industrial services,Industrial support services,Services,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828667,"Ta Ya Electric Wire & Cable Co., Ltd.","Taiwan, Greater China",,public,,Fabricated metal components,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828696,Career,"Taiwan, Greater China",,public,,Electronic components,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828699,ASPEED Technology,"Taiwan, Greater China",Partner - BCSD Taiwan,public,,Electronic components,Electrical & electronic equipment,Manufacturing,General, 5274 TT, Supply Chain,5274.TW,2019,,,,,,,JPY,,,,,,,,
828701,Aces,"Taiwan, Greater China",,public,,Travel services,Commercial & consumer services,Services,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828792,"HUAI'AN CITY STAR TOOL MANUFACTURING CO., LTD.",China,,public,,Fabricated metal components,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828795,"NINGBO FIVE PEAK MACHINERY CO., LTD.",China,,public,,Fabricated metal components,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828816,"GUM CHEMICAL SOLUTIONS, S.A.",Portugal,CDP Europe,public,,Other base chemicals,Chemicals,Materials,Chemicals, 1621607D PL, Supply Chain,1621607D.LS,2019,,,,,,,JPY,,,,,,,,
828838,"ZHEJIANG LONGTAI MACHINERY AND ELECTRONIC CO.,LTD.",China,,public,,Electrical equipment,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828866,THE ROSEN GROUP PROFESSIONAL,United States of America,,public,,Other professional services,Specialized professional services,Services,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828868,SUZHOU NEW DISTRICT FENGQIAO SANYUAN PACKAGING,China,,public,,Paper packaging,Paper products & packaging,Manufacturing,Paper & forestry,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828871,"ZHE JIANG BURLEY TOOLS CO.,LTD",China,,public,,Electrical equipment,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828872,"SUZHOU YITIE MACHINERY ELECTRONIC CO., LTD.",China,,public,,Industrial machinery,Powered machinery,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828874,"ADVANCED PACKAGING SUZHOU CO., LTD.",China,,public,,Plastic products,Plastic product manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828877,YANGZHOU SHENGLIN SPRING FACTORY,China,,public,,Industrial machinery,Powered machinery,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828878,"PORITE YANGZHOU TECHNOLOGY & INDUSTRY CO., LTD.",China,,public,,Engines & motors,Powered machinery,Manufacturing,Transport OEMS - EPM,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828879,"Ewellix Motion Technologies (Pinghu) Co., Ltd",China,,public,,Electronic equipment,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828882,"JIANGSU JINLU GROUP CO., LTD.",China,,public,,Industrial machinery,Powered machinery,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828883,"SUZHOU NEW CENTURY COLOR PRITING CO., LTD.",China,,public,,Printing services,Print & publishing services,Services,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828885,"SUZHOU RONGCHANG SOFTBAG CO., LTD.",China,,public,,Accessories,Leisure & home manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828893,JT (Jersey) Limited,Jersey,,public,,Telecommunications services,"Media, telecommunications & data center services",Services,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828920,"SIMA SERV. INTEGRALES ALONSO, S.L.",Spain,,public,,Consumer services,Commercial & consumer services,Services,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
828967,Compal Broadband Networks,"Taiwan, Greater China",,public,,Communications equipment,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
829001,Recreation Ltd,United Kingdom of Great Britain and Northern Ireland,,public,,Toys & games,Leisure & home manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
829007,Samworths,United Kingdom of Great Britain and Northern Ireland,,public,,Other food processing,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco",, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
829013,SCIENCE4YOU S.A.,Portugal,,public,,Toys & games,Leisure & home manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
829025,STAEDTLER(UK) LTD,United Kingdom of Great Britain and Northern Ireland,,public,,Accessories,Leisure & home manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
829123,DIRD COMPOSITE TEXTILES LIMITED,Bangladesh,,public,,Textiles,Textiles & fabric goods,Apparel,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
829128,GAMATEKS TEKSTİL SAN. TİC. A.Ş.,Turkey,,public,,Apparel & footwear,Textiles & fabric goods,Apparel,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
829129,Espersens,Denmark,,public,,Seafood processing,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco",, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
829184,"SUZHOU WEIYE METAL PRODUCTS CO., LTD.",China,,public,,Metal processing,"Metal smelting, refining & forming",Materials,Metals & mining,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
829185,"CHANGZHOU ZHENGWEN PRINTING CO., LTD.",China,,public,,Paper packaging,Paper products & packaging,Manufacturing,Paper & forestry,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
829186,"SUZHOU WEIPU PLASTIC CO.,LTD",China,,public,,Industrial machinery,Powered machinery,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
829188,"SUZHOU INDUSTRIAL PARK JIT PACKING CO., LTD.",China,,public,,Paper products,Paper products & packaging,Manufacturing,Paper & forestry,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
829189,"NINGBO SUNICO COMMUTATOR CO., LTD.",China,,public,,Engines & motors,Powered machinery,Manufacturing,Transport OEMS - EPM,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
829193,"SHANGHAI WEIXIN HARDWARE PRODUCTS CO., LTD.",China,,public,,Fabricated metal components,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
829200,Suzhou Radiant Automatic Equipment,China,,public,,Industrial machinery,Powered machinery,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
829211,BIG GROUP,United Kingdom of Great Britain and Northern Ireland,,public,,Marketing,Web & marketing services,Services,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
829223,ARMSTRONG PARTNERSHIP,Canada,,public,,Marketing,Web & marketing services,Services,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
829232,A PLUS MEETINGS & INCENTIVES,United States of America,,public,,Commercial services,Commercial & consumer services,Services,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
829307,ARROW SERVIÃ‡OS DE,Brazil,,public,,Commercial services,Commercial & consumer services,Services,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
829334,Embalagens Pauliceia Ltda,Brazil,,public,,Other containers & packaging,Light manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
829335,ENGECONDOR,Brazil,,public,,Non-residential building construction,Construction,Infrastructure,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
829366,MAAF PROMOTORA DE,Brazil,,public,,Banks,Financial services,Services,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
829370,MAC LAND,Brazil,,public,,Non-residential building construction,Construction,Infrastructure,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
829372,MAV CONSTRUTORA E,Brazil,,public,,Utility line construction,Construction,Infrastructure,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
829379,KSG TECNOLOGIA EM,Brazil,,public,,Fabricated metal components,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
829396,PROTECIN PROTECAO,Brazil,,public,,Consumer services,Commercial & consumer services,Services,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
829401,REGO PAZOS ENGENHARIA CONSTRUCAO E COMERCIO LTDA,Brazil,,public,,Non-residential building construction,Construction,Infrastructure,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
829414,SUNO COMUNICACAO,Brazil,,public,,Media,"Media, telecommunications & data center services",Services,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
829422,THE FACTORY CONTENT LTDA - EPP,Brazil,,public,,Marketing,Web & marketing services,Services,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
829423,SERCOM ENGENHARIA,Brazil,,public,,Non-residential building construction,Construction,Infrastructure,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
829441,APPLIED ACOUSTICS INTERNATIONAL,United States of America,,public,,Automobiles,Transportation equipment,Manufacturing,Transport OEMS,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
829442,AJ ROSE MANUFACTURING COMPANY,United States of America,,public,,Fabricated metal components,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
829444,BATESVILLE TOOL & DIE INC,United States of America,,public,,Automobiles,Transportation equipment,Manufacturing,Transport OEMS,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
829448,BELLETECH CORP,United States of America,,public,,Automobiles,Transportation equipment,Manufacturing,Transport OEMS,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
829451,"CASCADE ENGINEERING, INC.",United States of America,,public,,Plastic products,Plastic product manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
829463,"FORTUS TECHNOLOGIES, INC",United States of America,,public,,Fabricated metal components,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
829475,UACJ METAL COMPONENTS CENTRAL MEXICO,Mexico,,public,,Industrial machinery,Powered machinery,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
829478,"JAYNA, INC.",United States of America,,public,,Fabricated metal components,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
829479,MILSCO MANUFACTURING,United States of America,,public,,Recreational vehicles,Transportation equipment,Manufacturing,Transport OEMS,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
