Account number,Organization,Country,Region,Public,Samples,Primary activity,Primary sector,Primary industry,Primary questionnaire sector,Tickers,Authority types,Symbol_1,Year,Market_Cap,Employee_Count,ebitda,Revenue,grossProfit,netIncome,reportedCurrency,cashAndCashEquivalents,shortTermInvestments,longTermInvestments,totalAssets,totalLiabilities,totalInvestments,totalDebt,totalEquity
846812,Lever Style Inc.,China,CDP China,public,,Apparel & footwear design,Apparel design,Apparel,General, 1346 HK, Supply Chain,1346.HK,2020,220478260,,506325,87729901,25944247,107903,USD,17762584,229250,7757411,62429677,31057290,229250,19533832,31372387
846817,TAL Apparel Ltd.,"China, Hong Kong Special Administrative Region",,public,,Apparel & footwear,Textiles & fabric goods,Apparel,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
846822,The Renewal Workshop,United States of America,,public,,Apparel & footwear,Textiles & fabric goods,Apparel,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
846824,Tendam Global Fashion Retail,Spain,CDP Europe,public, Self selected companies climate change,Apparel stores,Discretionary retail,Retail,General, CTF SM," Investor, Supply Chain",CTF.MC,2020,,,,,,,USD,,,,,,,,
846843,Africa Apparels EPZ Ltd.,Kenya,,public,,Apparel & footwear design,Apparel design,Apparel,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
846844,Changzhou FUGUANG Textile,China,,public,,Textiles,Textiles & fabric goods,Apparel,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
846845,Daya Apparel Export (Pvt) Ltd,Sri Lanka,,public,,Apparel & footwear,Textiles & fabric goods,Apparel,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
846846,"FOSHAN HUAFENG TEXTILE CO.,LTD",China,,public,,Textiles,Textiles & fabric goods,Apparel,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
846847,"CHANGZHOU CITY HENGFENG WEAVE CO.,LTD",China,,public,,Textiles,Textiles & fabric goods,Apparel,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
846849,Frontex,China,,public,,Textiles,Textiles & fabric goods,Apparel,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
846850,Hi Tech Textile LLC,Jordan,,public,,Apparel & footwear,Textiles & fabric goods,Apparel,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
846853,El-Petra Readymade Garments Factory Limited,Egypt,,public,,Textiles,Textiles & fabric goods,Apparel,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
846855,Mars Brothers Garment Manufacturing Co. Ltd,Cambodia,,public,,Apparel & footwear,Textiles & fabric goods,Apparel,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
846856,"CHANGZHOU OASIS TEXTILE CO.,LTD",China,,public,,Textiles,Textiles & fabric goods,Apparel,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
846857,Trimax Apparel (Wuxi) Company Ltd.,China,,public,,Apparel & footwear design,Apparel design,Apparel,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
846859,Sheeba Int'l Garments Co,Egypt,,public,,Textiles,Textiles & fabric goods,Apparel,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
846863,ZHEJIANG BLUEDREAM TEXTILE CO LTD,China,,public,,Textiles,Textiles & fabric goods,Apparel,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
846865,Ivory Garment Factory LLC,Jordan,,public,,Textiles,Textiles & fabric goods,Apparel,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
846868,Sterling Styles Ltd,Bangladesh,,public,,Apparel & footwear,Textiles & fabric goods,Apparel,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
846869,Om Jyoti Apparels (B-48),India,,public,,Textiles,Textiles & fabric goods,Apparel,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
846873,RADNIK EXPORTS,India,,public,,Textiles,Textiles & fabric goods,Apparel,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
846875,Tai An Jinhui Apparels Co Ltd,China,,public,,Apparel & footwear,Textiles & fabric goods,Apparel,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
846878,Nanchang Chang Hong Garment Industrial Co Ltd,China,,public,,Textiles,Textiles & fabric goods,Apparel,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
846879,Alnahr Alkhalid International Co,Egypt,,public,,Textiles,Textiles & fabric goods,Apparel,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
846880,Haiyang Qinghong Garment Co. Ltd.,China,,public,,Apparel & footwear design,Apparel design,Apparel,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
846881,Haiyang Yingtong Wollen Sweater Co. Ltd.,China,,public,,Apparel & footwear,Textiles & fabric goods,Apparel,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
846884,"CHANGZHOU XINGUANG DYEING AND PRINTING CO., LTD",China,,public,,Textiles,Textiles & fabric goods,Apparel,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
846888,Guangzhou Dehe Garment Co Ltd,China,,public,,Apparel & footwear,Textiles & fabric goods,Apparel,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
846899,Axcelis Technologies,Republic of Korea,Partner - KoSIF,public,,Industrial machinery distribution,"Trading, wholesale, distribution, rental & leasing",Retail,General, ACLS US, Supply Chain,ACLS,2020,981780800,1004,61097000,474560000,198584000,49982000,USD,203479000,0,753000,624624000,143022000,753000,48149000,481602000
846909,MAXFORD TECHNOLOGY LIMITED,China,,public,,Communications equipment,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
846916,"SEOJIN VINA CO.,LTD",Viet Nam,,public,,Fabricated metal components,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
847001,Orkuveita Reykjavíkur (Reykjavik Energy),Iceland,CDP Europe,public, Self selected companies climate change,Geothermal generation,Renewable power generation,Power generation,Electric utilities, 1145Z IR, Investor,1145Z.CO,2020,,,,,,,USD,,,,,,,,
847007,AARAV FRANCES & FLAVORS PRIVATE LIMITED,India,CDP India,public, Self selected companies climate change,Specialty chemicals,Chemicals,Materials,Chemicals,, Investor,unknown,2020,,,,,,,,,,,,,,,
847016,Espec Corp.,Japan,CDP Japan,public, Self selected companies climate change,Electrical equipment,Electrical & electronic equipment,Manufacturing,Capital goods, 6859 JP, Investor,6859.T,2020,46896134000,,3996000000,38668000000,13413000000,1961000000,JPY,13398000000,3902000000,5152000000,58607000000,13624000000,3697000000,538000000,44983000000
847022,Map,United Kingdom of Great Britain and Northern Ireland,,public,,Telecommunications services,"Media, telecommunications & data center services",Services,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
847040,ITR PARTNERS LIMITED,United Kingdom of Great Britain and Northern Ireland,,public,,Other professional services,Specialized professional services,Services,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
847116,Offset ABAD,Ecuador,,public,,Paper packaging,Paper products & packaging,Manufacturing,Paper & forestry,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
847157,37 Interactive Entertainment,China,CDP China,public, Self selected companies climate change,Software,IT & software development,Services,General, 002555 CH, Investor,002555.SZ,2020,64830009097,,3518462100,14399703084,12641919535,2760951475,CNY,1776856909,1321234029,-293647066.0999999,10564331499,4498879796,1027586963,889324326,6065451702
847168,Raytheon Technologies Corporation,United States of America,CDP NA,public, Self selected companies climate change,Electrical equipment,Electrical & electronic equipment,Manufacturing,Capital goods, RTX US," Investor, Supply Chain",RTX,2020,108058761000,181000,6352000000,56587000000,8531000000,-2928000000,USD,8802000000,0,3144000000,162153000000,88269000000,3144000000,33339000000,73884000000
847193,Córas Iompair Éireann Group (CIÉ),Ireland,Partner - CDP Ireland network,public, Self selected companies climate change,Bus & taxi,Road transport,Transportation services,Transport services, 8111838Z ID, Investor,8111838Z.L,2020,,,,,,,USD,,,,,,,,
847208,"Armada Supply Chain Solutions, LLC",United States of America,,public, Self selected companies climate change,Logistics - 3rd party,Intermodal transport & logistics,Transportation services,General, 0257540Z US, Investor,0257540Z,2020,,,,,,,USD,,,,,,,,
847212,SpareBank 1 Østlandet,Norway,CDP Europe,public, Self selected companies climate change,Banks,Financial services,Services,Financial services, SPOL NO, Investor,SPOL.OL,2020,11328153364,,2057000000,3720000000,3720000000,1602000000,NOK,683000000,0,29152000000,146074000000,128939000000,29152000000,41505000000,17135000000
847215,CORPORACION NACIONAL DEL COBRE DE CHILE,Chile,,public,,Precious metals & minerals mining,Metallic mineral mining,Materials,Metals & mining, 1006Z CI, Supply Chain,1006Z.SN,2020,,,,,,,NOK,,,,,,,,
847280,"TA-FA METALLIC INDUSTRIAL CO., LTD","Taiwan, Greater China",,public,,Fabricated metal components,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
847283,INTERASIA SOLUTIONS INC.,"Taiwan, Greater China",,public,,Telecommunications services,"Media, telecommunications & data center services",Services,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
847359,D GRANEL TRANSPORTES E COMERCIO,Brazil,,public,,Road freight,Road transport,Transportation services,Transport services,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
847365,CONSTRUTORA VALE VERDE LTDA,Brazil,,public,,Transportation infrastructure & other construction,Construction,Infrastructure,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
847390,"TRANSUL SERVICOS, LOCACAO E TRANSPORTE",Brazil,,public,,Road freight,Road transport,Transportation services,Transport services,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
847395,BRASIF S/A EXPORTACAO IMPORTACAO,Brazil,,public,,,,,,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
847399,MARLIM AZUL COMERCIO E TRANSPORTE DPETROLEO E DERIVADOS LTDA,Brazil,,public,,Oil & gas marketing & retailing,Oil & gas retailing,Fossil Fuels,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
847405,EMPRESA DE TRANSPORTES ANDORINHA SA,Brazil,,public,,Bus & taxi,Road transport,Transportation services,Transport services,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
847406,TRANSVICON TRANSPORTES VITORIA DA CONQUISTA,Brazil,,public,,Intermodal transport,Intermodal transport & logistics,Transportation services,Transport services,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
847418,GENERAL ROLLER EQUIPAMENTOS IN,Brazil,,public,,Fabricated metal components,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
847454,UNIAO COMERCIAL BARAO S/A LOCACAO EEMPREENDIMENTOS,Brazil,,public,,Transportation infrastructure & other construction,Construction,Infrastructure,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
847460,AEREO LESTE CARGAS E ENCOMENDAS LTDA,Brazil,,public,,Air freight,Air transport,Transportation services,Transport services,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
847465,POSITIVA INDUSTRIA MECANICA EIRELI,Brazil,,public,,Fabricated metal components,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
847474,SAQUETTO INDUSTRIA MECANICA LTDA,Brazil,,public,,Fabricated metal components,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
847480,CAMKAR SERVICOS E TRANSPORTES LTDA,Brazil,,public,,Bus & taxi,Road transport,Transportation services,Transport services,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
847484,FRESADORA SANT ANA LTDA,Brazil,,public,,Fabricated metal components,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
847486,Multimodal,Brazil,,public,,Intermodal transport,Intermodal transport & logistics,Transportation services,Transport services,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
847492,WATSON-MARLOW BREDEL INDUSTRIA E COMERCIO DE BOMBAS LTDA,Brazil,,public,,Industrial machinery,Powered machinery,Manufacturing,Capital goods,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
847517,CHAMATEX,Brazil,,public,,Education services,Other services,Services,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
847520,TRANSLEO LOGISTICA LTDA,Brazil,,public,,Road freight,Road transport,Transportation services,Transport services,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
847525,EUDES SISTEMAS DE SEGURANCA LTDA,Brazil,,public,,Real estate services,Other services,Services,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
847532,SOLCERA DO BRASIL MATERIAIS AVANCADLTDA.,Brazil,,public,,Ceramics,Other materials,Materials,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
847544,AGS FRASERS INTERNATIONAL,Mozambique,,public,,Logistics - 3rd party,Intermodal transport & logistics,Transportation services,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
847574,PUR EQUIPAMENTOS INDUSTRIAIS LTDA,Brazil,,public,,Plastic products,Plastic product manufacturing,Manufacturing,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
847575,CONSTRUTORA SANT'ANNA LTDA,Brazil,,public,,Transportation infrastructure & other construction,Construction,Infrastructure,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
847580,LINK INDUSTRIA E COMERCIO DE MAQUINAS PARA MINERACAO LTDA - EPP,Brazil,,public,,Plastic products,Plastic product manufacturing,Manufacturing,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
847584,FUCHS LUBRIFICANTES DO BRASIL LTDA.,Brazil,,public,,Specialty chemicals,Chemicals,Materials,Chemicals,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
847592,VIPVANS LOCACOES E TURISMO EIRELI,Brazil,,public,,Bus & taxi,Road transport,Transportation services,Transport services,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
847597,STEINERT LATINO-AMERICANA TECNOLOGIA DE SEPARAÇÃO,Brazil,,public,,Fabricated metal components,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
847607,VOBETO TRANSPORTES LTDA,Brazil,,public,,Road freight,Road transport,Transportation services,Transport services,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
847622,"Zhejiang Double Arrow Rubber Co., Ltd.",China,,public,,Pollution control equipment,Light manufacturing,Manufacturing,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
847636,HIDROPOCOS,Brazil,,public,,Commercial services,Commercial & consumer services,Services,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
847637,TRANSGLOBO,Chile,,public,,Bus & taxi,Road transport,Transportation services,Transport services,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
847641,USELIGAS INDUSTRIA E COMERCIO LTDA,Brazil,,public,,Fabricated metal components,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
847659,VIACAO NOSSA SENHORA APARECIDA LTDA,Brazil,,public,,Bus & taxi,Road transport,Transportation services,Transport services,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
847673,TK Elevator GmbH,Germany,CDP Europe,public, Self selected companies climate change,Electrical equipment,Electrical & electronic equipment,Manufacturing,Capital goods, 1211640D GR, Investor,1211640D.DE,2020,,,,,,,NOK,,,,,,,,
847685,KSB BRASIL LTDA.,Brazil,,public,,Engines & motors,Powered machinery,Manufacturing,Transport OEMS - EPM,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
847699,"NORBERFLEX INDUSTRIA, COMERCIO E SERVICOS LTDA",Brazil,,public,,Rubber products,Wood & rubber products,Manufacturing,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
847712,VISEO TECHNOLOGIES,France,,public,,IT services,IT & software development,Services,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
847713,DOTCMS SERVICES LLC,United States of America,,public,,Software,IT & software development,Services,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
847714,GROUP AMERICAR TRANSPORTATION LLC,United States of America,,public,,Bus & taxi,Road transport,Transportation services,Transport services,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
847779,STRIDE AL IN,India,,public,,Software,IT & software development,Services,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
847832,CRONO ENGENHARIA LTDA,Brazil,,public,,Engineering services,Specialized professional services,Services,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
847893,NORTE SOLUCOES INDUSTRIAIS LTDA. -ME,Brazil,,public,,Industrial services,Industrial support services,Services,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
847902,IBQ - INDUSTRIAS QUIMICAS S/A,Brazil,,public,,Specialty chemicals,Chemicals,Materials,Chemicals,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
847915,YOGYA INDUSTRIES PVT. LTD,India,,public,,Plastic products,Plastic product manufacturing,Manufacturing,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
847943,EARP Distribution,United States of America,,public, Self selected companies climate change,Road freight,Road transport,Transportation services,Transport services, 5054325Z US, Investor,5054325Z,2020,,,,,,,NOK,,,,,,,,
847954,Gas Networks Ireland,Ireland,Partner - CDP Ireland network,public, Self selected companies climate change,Oil & gas pipelines & storage,Oil & gas storage & transportation,Fossil Fuels,Oil & gas, 1305190D ID, Investor,1305190D.L,2020,,,,,,,NOK,,,,,,,,
847979,SNF SA,France,CDP Europe,public, Self selected companies climate change,Other base chemicals,Chemicals,Materials,Chemicals, 4688325Z FP, Investor,4688325Z.PA,2020,,,,,,,NOK,,,,,,,,
847995,Ecore International,United States of America,CDP NA,public, Self selected companies climate change,Rubber products,Wood & rubber products,Manufacturing,General, 0059748D US, Investor,0059748D,2020,,,,,,,NOK,,,,,,,,
847998,SATHE LIGHTING PVT. LTD.,India,,public,,Plastic products,Plastic product manufacturing,Manufacturing,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
847999,SUNPET,India,,public,,Plastic products,Plastic product manufacturing,Manufacturing,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
